date,value,variable,data_type
2020-02-14,8.165983606557377,Mean - Gamma fit,Hospitalized patients
2020-02-15,8.165983606557377,Mean - Gamma fit,Hospitalized patients
2020-02-16,8.165983606557377,Mean - Gamma fit,Hospitalized patients
2020-02-17,8.165983606557377,Mean - Gamma fit,Hospitalized patients
2020-02-18,8.165983606557377,Mean - Gamma fit,Hospitalized patients
2020-02-19,8.165983606557377,Mean - Gamma fit,Hospitalized patients
2020-02-20,8.165983606557377,Mean - Gamma fit,Hospitalized patients
2020-02-21,8.165983606557377,Mean - Gamma fit,Hospitalized patients
2020-02-22,8.165983606557377,Mean - Gamma fit,Hospitalized patients
2020-02-23,8.165983606557377,Mean - Gamma fit,Hospitalized patients
2020-02-24,8.165983606557377,Mean - Gamma fit,Hospitalized patients
2020-02-25,8.165983606557377,Mean - Gamma fit,Hospitalized patients
2020-02-26,8.165983606557377,Mean - Gamma fit,Hospitalized patients
2020-02-27,8.165983606557377,Mean - Gamma fit,Hospitalized patients
2020-02-28,8.165983606557377,Mean - Gamma fit,Hospitalized patients
2020-02-29,8.165983606557377,Mean - Gamma fit,Hospitalized patients
2020-03-01,8.165983606557377,Mean - Gamma fit,Hospitalized patients
2020-03-02,8.165983606557377,Mean - Gamma fit,Hospitalized patients
2020-03-03,8.165983606557377,Mean - Gamma fit,Hospitalized patients
2020-03-04,8.165983606557377,Mean - Gamma fit,Hospitalized patients
2020-03-05,8.165983606557377,Mean - Gamma fit,Hospitalized patients
2020-03-06,8.165983606557377,Mean - Gamma fit,Hospitalized patients
2020-03-07,8.165983606557377,Mean - Gamma fit,Hospitalized patients
2020-03-08,8.165983606557377,Mean - Gamma fit,Hospitalized patients
2020-03-09,8.165983606557377,Mean - Gamma fit,Hospitalized patients
2020-03-10,8.274691358024691,Mean - Gamma fit,Hospitalized patients
2020-03-11,8.162666666666665,Mean - Gamma fit,Hospitalized patients
2020-03-12,7.930294906166219,Mean - Gamma fit,Hospitalized patients
2020-03-13,8.059602649006623,Mean - Gamma fit,Hospitalized patients
2020-03-14,7.748062015503876,Mean - Gamma fit,Hospitalized patients
2020-03-15,7.680672268907562,Mean - Gamma fit,Hospitalized patients
2020-03-16,7.444444444444445,Mean - Gamma fit,Hospitalized patients
2020-03-17,7.173441734417343,Mean - Gamma fit,Hospitalized patients
2020-03-18,7.014360313315926,Mean - Gamma fit,Hospitalized patients
2020-03-19,6.879746835443039,Mean - Gamma fit,Hospitalized patients
2020-03-20,6.793062200956939,Mean - Gamma fit,Hospitalized patients
2020-03-21,6.496984318455971,Mean - Gamma fit,Hospitalized patients
2020-03-22,6.353159851301115,Mean - Gamma fit,Hospitalized patients
2020-03-23,6.100496277915632,Mean - Gamma fit,Hospitalized patients
2020-03-24,5.938858695652174,Mean - Gamma fit,Hospitalized patients
2020-03-25,5.883954154727793,Mean - Gamma fit,Hospitalized patients
2020-03-26,5.765069551777435,Mean - Gamma fit,Hospitalized patients
2020-03-27,5.624203821656051,Mean - Gamma fit,Hospitalized patients
2020-03-28,5.171052631578949,Mean - Gamma fit,Hospitalized patients
2020-03-29,4.997867803837954,Mean - Gamma fit,Hospitalized patients
2020-03-30,4.875565610859729,Mean - Gamma fit,Hospitalized patients
2020-03-31,4.730158730158729,Mean - Gamma fit,Hospitalized patients
2020-04-01,4.763085399449036,Mean - Gamma fit,Hospitalized patients
2020-04-02,4.715151515151515,Mean - Gamma fit,Hospitalized patients
2020-04-03,4.613207547169812,Mean - Gamma fit,Hospitalized patients
2020-04-04,5.115830115830116,Mean - Gamma fit,Hospitalized patients
2020-04-05,5.051136363636362,Mean - Gamma fit,Hospitalized patients
2020-04-06,4.959090909090908,Mean - Gamma fit,Hospitalized patients
2020-04-07,4.881849315068493,Mean - Gamma fit,Hospitalized patients
2020-04-08,4.8267148014440435,Mean - Gamma fit,Hospitalized patients
2020-04-09,4.766666666666667,Mean - Gamma fit,Hospitalized patients
2020-04-10,4.720496894409938,Mean - Gamma fit,Hospitalized patients
2020-04-11,4.727906976744185,Mean - Gamma fit,Hospitalized patients
2020-04-12,4.74083129584352,Mean - Gamma fit,Hospitalized patients
2020-04-13,4.7052896725440805,Mean - Gamma fit,Hospitalized patients
2020-04-14,4.608219178082192,Mean - Gamma fit,Hospitalized patients
2020-04-15,4.708823529411766,Mean - Gamma fit,Hospitalized patients
2020-04-16,4.616129032258065,Mean - Gamma fit,Hospitalized patients
2020-04-17,4.580419580419581,Mean - Gamma fit,Hospitalized patients
2020-04-18,4.543352601156069,Mean - Gamma fit,Hospitalized patients
2020-04-19,4.563786008230453,Mean - Gamma fit,Hospitalized patients
2020-04-20,4.5531453362255965,Mean - Gamma fit,Hospitalized patients
2020-04-21,4.538095238095238,Mean - Gamma fit,Hospitalized patients
2020-04-22,4.585051546391752,Mean - Gamma fit,Hospitalized patients
2020-04-23,4.473239436619719,Mean - Gamma fit,Hospitalized patients
2020-04-24,4.398791540785498,Mean - Gamma fit,Hospitalized patients
2020-04-25,4.328947368421052,Mean - Gamma fit,Hospitalized patients
2020-04-26,4.521821631878558,Mean - Gamma fit,Hospitalized patients
2020-04-27,4.506024096385542,Mean - Gamma fit,Hospitalized patients
2020-04-28,4.465934065934065,Mean - Gamma fit,Hospitalized patients
2020-04-29,4.485714285714287,Mean - Gamma fit,Hospitalized patients
2020-04-30,4.458333333333333,Mean - Gamma fit,Hospitalized patients
2020-05-01,4.540845070422535,Mean - Gamma fit,Hospitalized patients
2020-05-02,4.555555555555555,Mean - Gamma fit,Hospitalized patients
2020-05-03,4.325581395348837,Mean - Gamma fit,Hospitalized patients
2020-05-04,4.618955512572533,Mean - Gamma fit,Hospitalized patients
2020-05-05,4.617336152219873,Mean - Gamma fit,Hospitalized patients
2020-05-06,4.653061224489796,Mean - Gamma fit,Hospitalized patients
2020-05-07,4.589108910891089,Mean - Gamma fit,Hospitalized patients
2020-05-08,4.552278820375335,Mean - Gamma fit,Hospitalized patients
2020-05-09,4.543859649122807,Mean - Gamma fit,Hospitalized patients
2020-05-10,4.3197492163009406,Mean - Gamma fit,Hospitalized patients
2020-05-11,4.621013133208256,Mean - Gamma fit,Hospitalized patients
2020-05-12,4.585365853658535,Mean - Gamma fit,Hospitalized patients
2020-05-13,4.626373626373627,Mean - Gamma fit,Hospitalized patients
2020-05-14,4.5614457831325295,Mean - Gamma fit,Hospitalized patients
2020-05-15,4.530026109660575,Mean - Gamma fit,Hospitalized patients
2020-05-16,4.512820512820513,Mean - Gamma fit,Hospitalized patients
2020-05-17,4.310769230769231,Mean - Gamma fit,Hospitalized patients
2020-05-18,4.19016393442623,Mean - Gamma fit,Hospitalized patients
2020-05-19,4.577464788732395,Mean - Gamma fit,Hospitalized patients
2020-05-20,4.6173913043478265,Mean - Gamma fit,Hospitalized patients
2020-05-21,4.5248226950354615,Mean - Gamma fit,Hospitalized patients
2020-05-22,4.491048593350383,Mean - Gamma fit,Hospitalized patients
2020-05-23,4.470914127423824,Mean - Gamma fit,Hospitalized patients
2020-05-24,4.253731343283582,Mean - Gamma fit,Hospitalized patients
2020-05-25,4.13968253968254,Mean - Gamma fit,Hospitalized patients
2020-05-26,4.55049504950495,Mean - Gamma fit,Hospitalized patients
2020-05-27,4.587606837606837,Mean - Gamma fit,Hospitalized patients
2020-05-28,4.517482517482518,Mean - Gamma fit,Hospitalized patients
2020-05-29,4.484924623115579,Mean - Gamma fit,Hospitalized patients
2020-05-30,4.46448087431694,Mean - Gamma fit,Hospitalized patients
2020-05-31,4.247787610619469,Mean - Gamma fit,Hospitalized patients
2020-06-01,4.128930817610063,Mean - Gamma fit,Hospitalized patients
2020-06-02,4.541338582677166,Mean - Gamma fit,Hospitalized patients
2020-06-03,4.5774946921443735,Mean - Gamma fit,Hospitalized patients
2020-06-04,4.510440835266821,Mean - Gamma fit,Hospitalized patients
2020-06-05,4.496259351620949,Mean - Gamma fit,Hospitalized patients
2020-06-06,4.4986449864498645,Mean - Gamma fit,Hospitalized patients
2020-06-07,4.286549707602339,Mean - Gamma fit,Hospitalized patients
2020-06-08,4.171339563862929,Mean - Gamma fit,Hospitalized patients
2020-06-09,4.5655577299412915,Mean - Gamma fit,Hospitalized patients
2020-06-10,4.649895178197065,Mean - Gamma fit,Hospitalized patients
2020-06-11,4.600456621004566,Mean - Gamma fit,Hospitalized patients
2020-06-12,4.58968058968059,Mean - Gamma fit,Hospitalized patients
2020-06-13,4.582446808510637,Mean - Gamma fit,Hospitalized patients
2020-06-14,4.385714285714286,Mean - Gamma fit,Hospitalized patients
2020-06-15,4.304216867469879,Mean - Gamma fit,Hospitalized patients
2020-06-16,4.316993464052287,Mean - Gamma fit,Hospitalized patients
2020-06-17,4.6938775510204085,Mean - Gamma fit,Hospitalized patients
2020-06-18,4.64079822616408,Mean - Gamma fit,Hospitalized patients
2020-06-19,4.614285714285713,Mean - Gamma fit,Hospitalized patients
2020-06-20,4.67948717948718,Mean - Gamma fit,Hospitalized patients
2020-06-21,4.493112947658403,Mean - Gamma fit,Hospitalized patients
2020-06-22,4.408695652173913,Mean - Gamma fit,Hospitalized patients
2020-06-23,4.423197492163009,Mean - Gamma fit,Hospitalized patients
2020-06-24,4.756,Mean - Gamma fit,Hospitalized patients
2020-06-25,4.75646551724138,Mean - Gamma fit,Hospitalized patients
2020-06-26,4.7926267281106,Mean - Gamma fit,Hospitalized patients
2020-06-27,4.7901234567901225,Mean - Gamma fit,Hospitalized patients
2020-06-28,4.635883905013193,Mean - Gamma fit,Hospitalized patients
2020-06-29,4.562326869806094,Mean - Gamma fit,Hospitalized patients
2020-06-30,4.583832335329341,Mean - Gamma fit,Hospitalized patients
2020-07-01,4.703470031545741,Mean - Gamma fit,Hospitalized patients
2020-07-02,4.86008230452675,Mean - Gamma fit,Hospitalized patients
2020-07-03,4.839912280701753,Mean - Gamma fit,Hospitalized patients
2020-07-04,4.870069605568446,Mean - Gamma fit,Hospitalized patients
2020-07-05,4.712530712530714,Mean - Gamma fit,Hospitalized patients
2020-07-06,4.646310432569974,Mean - Gamma fit,Hospitalized patients
2020-07-07,4.644021739130435,Mean - Gamma fit,Hospitalized patients
2020-07-08,4.7043478260869565,Mean - Gamma fit,Hospitalized patients
2020-07-09,4.753086419753086,Mean - Gamma fit,Hospitalized patients
2020-07-10,4.805825242718448,Mean - Gamma fit,Hospitalized patients
2020-07-11,4.845652173913043,Mean - Gamma fit,Hospitalized patients
2020-07-12,4.699769053117783,Mean - Gamma fit,Hospitalized patients
2020-07-13,4.6291866028708135,Mean - Gamma fit,Hospitalized patients
2020-07-14,4.666666666666667,Mean - Gamma fit,Hospitalized patients
2020-07-15,4.744623655913979,Mean - Gamma fit,Hospitalized patients
2020-07-16,4.828571428571428,Mean - Gamma fit,Hospitalized patients
2020-07-17,4.874626865671642,Mean - Gamma fit,Hospitalized patients
2020-07-18,4.878504672897196,Mean - Gamma fit,Hospitalized patients
2020-07-19,4.907051282051281,Mean - Gamma fit,Hospitalized patients
2020-07-20,4.986754966887418,Mean - Gamma fit,Hospitalized patients
2020-07-21,4.720763723150357,Mean - Gamma fit,Hospitalized patients
2020-07-22,4.7625,Mean - Gamma fit,Hospitalized patients
2020-07-23,4.825520833333334,Mean - Gamma fit,Hospitalized patients
2020-07-24,4.904891304347825,Mean - Gamma fit,Hospitalized patients
2020-07-25,4.892045454545455,Mean - Gamma fit,Hospitalized patients
2020-07-26,4.899713467048712,Mean - Gamma fit,Hospitalized patients
2020-07-27,4.926470588235294,Mean - Gamma fit,Hospitalized patients
2020-07-28,4.947852760736196,Mean - Gamma fit,Hospitalized patients
2020-07-29,5.0632911392405076,Mean - Gamma fit,Hospitalized patients
2020-07-30,5.0228013029315965,Mean - Gamma fit,Hospitalized patients
2020-07-31,5.013289036544851,Mean - Gamma fit,Hospitalized patients
2020-08-01,5.193333333333333,Mean - Gamma fit,Hospitalized patients
2020-08-02,4.9136125654450264,Mean - Gamma fit,Hospitalized patients
2020-08-03,4.956756756756757,Mean - Gamma fit,Hospitalized patients
2020-08-04,5.084745762711863,Mean - Gamma fit,Hospitalized patients
2020-08-05,5.166180758017492,Mean - Gamma fit,Hospitalized patients
2020-08-06,5.13134328358209,Mean - Gamma fit,Hospitalized patients
2020-08-07,5.196969696969696,Mean - Gamma fit,Hospitalized patients
2020-08-08,5.200617283950617,Mean - Gamma fit,Hospitalized patients
2020-08-09,5.296875,Mean - Gamma fit,Hospitalized patients
2020-08-10,5.301242236024844,Mean - Gamma fit,Hospitalized patients
2020-08-11,5.3564668769716075,Mean - Gamma fit,Hospitalized patients
2020-08-12,5.31055900621118,Mean - Gamma fit,Hospitalized patients
2020-08-13,5.333333333333333,Mean - Gamma fit,Hospitalized patients
2020-08-14,5.349056603773586,Mean - Gamma fit,Hospitalized patients
2020-08-15,5.420886075949367,Mean - Gamma fit,Hospitalized patients
2020-08-16,5.466453674121405,Mean - Gamma fit,Hospitalized patients
2020-08-17,5.550632911392405,Mean - Gamma fit,Hospitalized patients
2020-08-18,5.561514195583595,Mean - Gamma fit,Hospitalized patients
2020-08-19,5.458471760797341,Mean - Gamma fit,Hospitalized patients
2020-08-20,5.6426332288401255,Mean - Gamma fit,Hospitalized patients
2020-08-21,5.539184952978055,Mean - Gamma fit,Hospitalized patients
2020-08-22,5.4651162790697665,Mean - Gamma fit,Hospitalized patients
2020-08-23,5.463576158940398,Mean - Gamma fit,Hospitalized patients
2020-08-24,5.46864686468647,Mean - Gamma fit,Hospitalized patients
2020-08-25,5.53,Mean - Gamma fit,Hospitalized patients
2020-08-26,5.593333333333335,Mean - Gamma fit,Hospitalized patients
2020-08-27,5.660066006600659,Mean - Gamma fit,Hospitalized patients
2020-08-28,5.769736842105263,Mean - Gamma fit,Hospitalized patients
2020-08-29,5.791390728476821,Mean - Gamma fit,Hospitalized patients
2020-08-30,5.7275747508305646,Mean - Gamma fit,Hospitalized patients
2020-08-31,5.788273615635179,Mean - Gamma fit,Hospitalized patients
2020-09-01,5.676666666666668,Mean - Gamma fit,Hospitalized patients
2020-09-02,5.679867986798681,Mean - Gamma fit,Hospitalized patients
2020-09-03,5.673267326732673,Mean - Gamma fit,Hospitalized patients
2020-09-04,5.739549839228296,Mean - Gamma fit,Hospitalized patients
2020-09-05,5.543333333333332,Mean - Gamma fit,Hospitalized patients
2020-09-06,5.694267515923567,Mean - Gamma fit,Hospitalized patients
2020-09-07,5.558139534883722,Mean - Gamma fit,Hospitalized patients
2020-09-08,5.52442996742671,Mean - Gamma fit,Hospitalized patients
2020-09-09,5.54632587859425,Mean - Gamma fit,Hospitalized patients
2020-09-10,5.528301886792454,Mean - Gamma fit,Hospitalized patients
2020-09-11,5.5902140672782865,Mean - Gamma fit,Hospitalized patients
2020-09-12,5.561933534743202,Mean - Gamma fit,Hospitalized patients
2020-09-13,5.584097859327217,Mean - Gamma fit,Hospitalized patients
2020-09-14,5.722772277227722,Mean - Gamma fit,Hospitalized patients
2020-09-15,5.774086378737542,Mean - Gamma fit,Hospitalized patients
2020-09-16,5.7564935064935066,Mean - Gamma fit,Hospitalized patients
2020-09-17,5.715210355987055,Mean - Gamma fit,Hospitalized patients
2020-09-18,5.682847896440131,Mean - Gamma fit,Hospitalized patients
2020-09-19,5.725239616613419,Mean - Gamma fit,Hospitalized patients
