R1,init,t3,t2,weekly,gaussian,misdelay,delay_opt,t1,t4,t5,t6,R2,R3,smooth,timevar_est,timevar_sim,fixed,filename,estimationDir,simulationDir,infection_file,re_file,infection_exists,re_exists,infection_size,re_size,ReRMSE,RootDiff,EmpCoverage,OneTrans,slopeError,maxInc,t3diff
2.5,100,21,20,0.75,0.1,-1,death,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_21_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,/Re_t_20_21_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,TRUE,TRUE,213949,696395,0.272625242460694,3,0.11363636363636363,0.8205128205128205,0.7150484689324177,1004,1
3,100,21,20,0.75,0.1,-1,death,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_21_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,/Re_t_20_21_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,TRUE,TRUE,213118,693562,0.3014579228151658,3,0.06818181818181818,0.7674418604651163,0.7136834149427563,2618,1
3.5,100,21,20,0.75,0.1,-1,death,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_21_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,/Re_t_20_21_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,TRUE,TRUE,217370,709344,0.32998210094628505,3,0.044444444444444446,0.7857142857142857,0.7183361464195287,6051,1
2.5,1000,21,20,0.75,0.1,-1,death,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_21_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,/Re_t_20_21_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,TRUE,TRUE,218385,713628,0.22571226071542896,3,0.044444444444444446,0.7727272727272727,0.6267764197604143,10110,1
3,1000,21,20,0.75,0.1,-1,death,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_21_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,/Re_t_20_21_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,TRUE,TRUE,214992,701398,0.2588963511515975,2,0.045454545454545456,0.7727272727272727,0.6414919482278715,26171,1
3.5,1000,21,20,0.75,0.1,-1,death,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_21_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,/Re_t_20_21_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,TRUE,TRUE,220309,720592,0.26790173305514703,3,0.021739130434782608,0.8863636363636364,0.6669038758655321,60644,1
2.5,10,26,20,0.75,0.1,-1,death,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_26_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,/Re_t_20_26_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,TRUE,TRUE,212999,694340,0.2855736264899541,3,0.4772727272727273,1,0.6496676102016219,155,6
3,10,26,20,0.75,0.1,-1,death,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_26_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,/Re_t_20_26_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,TRUE,TRUE,221682,726768,0.31166123429461673,3,0.08695652173913043,0.85,0.6463422499883121,474,6
3.5,10,26,20,0.75,0.1,-1,death,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_26_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,/Re_t_20_26_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,TRUE,TRUE,215583,703228,0.2909341237820507,3,0.1111111111111111,0.868421052631579,0.5611977478608329,1198,6
2.5,100,26,20,0.75,0.1,-1,death,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_26_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,/Re_t_20_26_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,TRUE,TRUE,230621,761166,0.18737215756306477,2,0.125,0.8222222222222222,0.5187574059332539,1574,6
3,100,26,20,0.75,0.1,-1,death,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_26_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,/Re_t_20_26_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,TRUE,TRUE,230476,760630,0.23390887205687377,3,0.08333333333333333,0.8409090909090909,0.5764600121387949,4622,6
3.5,100,26,20,0.75,0.1,-1,death,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_26_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,/Re_t_20_26_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,TRUE,TRUE,231673,764692,0.23051856172536528,3,0.04081632653061224,0.8444444444444444,0.5241455974245505,11936,6
2.5,1000,26,20,0.75,0.1,-1,death,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_26_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,/Re_t_20_26_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,TRUE,TRUE,239275,793449,0.15390353701861836,3,0.16,0.9183673469387755,0.4590747426319441,15849,6
3,1000,26,20,0.75,0.1,-1,death,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_26_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,/Re_t_20_26_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,TRUE,TRUE,241960,804835,0.1805975516222543,3,0,0.9,0.512255659550772,46205,6
3.5,1000,26,20,0.75,0.1,-1,death,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_26_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,/Re_t_20_26_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,TRUE,TRUE,239680,796268,0.2254929772881629,5,0.04,0.8979591836734694,0.4774933699122781,119655,6
2.5,10,31,20,0.75,0.1,-1,death,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_31_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,/Re_t_20_31_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,TRUE,TRUE,243570,804260,0.1887207329897316,1,0.34615384615384615,0.9111111111111111,0.39142444970496665,241,11
3,10,31,20,0.75,0.1,-1,death,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_31_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,/Re_t_20_31_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,TRUE,TRUE,240507,798008,0.20804609416513398,3,0.19607843137254902,0.8888888888888888,0.42807602488617463,846,11
3.5,10,31,20,0.75,0.1,-1,death,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_31_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,/Re_t_20_31_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,TRUE,TRUE,241614,802509,0.18072780448913522,2,0.1568627450980392,0.8723404255319149,0.3512746773502726,2417,11
2.5,100,31,20,0.75,0.1,-1,death,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_31_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,/Re_t_20_31_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,TRUE,TRUE,262763,883871,0.19388036923308488,2,0.08928571428571429,0.9387755102040817,0.4087214825726953,2447,11
3,100,31,20,0.75,0.1,-1,death,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_31_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,/Re_t_20_31_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,TRUE,TRUE,258214,866215,0.18400296574511357,3,0.03636363636363636,0.9230769230769231,0.3881185078982755,8261,11
3.5,100,31,20,0.75,0.1,-1,death,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_31_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,/Re_t_20_31_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,TRUE,TRUE,252089,842417,0.18725239536404553,2,0.03773584905660377,0.8571428571428571,0.34469633933672383,24113,11
2.5,1000,31,20,0.75,0.1,-1,death,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_31_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,/Re_t_20_31_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,TRUE,TRUE,261744,879948,0.09799190336123223,2,0.14285714285714285,0.9272727272727272,0.2634342400223574,24642,11
3,1000,31,20,0.75,0.1,-1,death,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_31_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,/Re_t_20_31_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,TRUE,TRUE,262892,883669,0.21334238553048065,4,0.017857142857142856,0.875,0.5840458964198278,82578,11
3.5,1000,31,20,0.75,0.1,-1,death,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_31_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,/Re_t_20_31_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,TRUE,TRUE,263608,886906,0.1631424578958374,2,0.017857142857142856,0.9285714285714286,0.35202701649090945,241646,11
2.5,10,36,20,0.75,0.1,-1,death,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_36_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,/Re_t_20_36_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,TRUE,TRUE,262270,882490,0.18375812632076707,3,0.23214285714285715,0.9375,0.3813664202216886,377,16
3,10,36,20,0.75,0.1,-1,death,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_36_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,/Re_t_20_36_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,TRUE,TRUE,262185,881642,0.13444715623902095,2,0.17857142857142858,0.8867924528301887,0.2390540937171407,1524,16
3.5,10,36,20,0.75,0.1,-1,death,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_36_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,/Re_t_20_36_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,TRUE,TRUE,263439,887479,0.125430509987875,2,0.10526315789473684,0.9411764705882353,0.19222756195779436,4972,16
2.5,100,36,20,0.75,0.1,-1,death,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_36_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,/Re_t_20_36_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,TRUE,TRUE,278451,944401,0.12199887262227731,3,0.16666666666666666,0.9259259259259259,0.25248832841773744,3826,16
3,100,36,20,0.75,0.1,-1,death,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_36_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,/Re_t_20_36_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,TRUE,TRUE,273308,924020,0.11230589723775182,2,0.10344827586206896,0.9464285714285714,0.24111176676367438,14873,16
3.5,100,36,20,0.75,0.1,-1,death,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_36_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,/Re_t_20_36_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,TRUE,TRUE,274289,929415,0.11925653511148576,2,0.01694915254237288,0.9649122807017544,0.24532321699769027,49535,16
2.5,1000,36,20,0.75,0.1,-1,death,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_36_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,/Re_t_20_36_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,TRUE,TRUE,282237,959388,0.08333435310772773,1,0.09836065573770492,0.9672131147540983,0.156773809725501,38524,16
3,1000,36,20,0.75,0.1,-1,death,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_36_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,/Re_t_20_36_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,TRUE,TRUE,287831,980135,0.13194323904115884,2,0.016129032258064516,0.9354838709677419,0.3313702771060481,148718,16
3.5,1000,36,20,0.75,0.1,-1,death,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_36_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,/Re_t_20_36_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_-1.csv,TRUE,TRUE,281368,956584,0.12986440612694397,2,0.03333333333333333,0.9666666666666667,0.27182581250407545,496471,16
2.5,10,21,20,0.75,0.1,0,death,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_21_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,189738,603084,0.36550641459531286,2,0.5526315789473685,1,0.7846668684754166,99,1
3,10,21,20,0.75,0.1,0,death,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_21_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,204633,660786,0.3822659737623343,2,0.27906976744186046,0.9411764705882353,0.766815172887655,268,1
3.5,10,21,20,0.75,0.1,0,death,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_21_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,194682,622097,0.45476159735148974,2,0.125,0.8108108108108109,0.7466415292597601,607,1
2.5,100,21,20,0.75,0.1,0,death,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_21_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,206001,666122,0.28679592605459764,2,0.09302325581395349,0.825,0.7161141607589697,1004,1
3,100,21,20,0.75,0.1,0,death,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_21_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,209198,678265,0.32642052213735423,2,0.046511627906976744,0.8095238095238095,0.7181288287198648,2618,1
3.5,100,21,20,0.75,0.1,0,death,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_21_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,202969,654137,0.40955133332241933,2,0.024390243902439025,0.7804878048780488,0.7262739336648761,6051,1
2.5,1000,21,20,0.75,0.1,0,death,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_21_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,218463,713799,0.22435115261507627,2,0.06666666666666667,0.9302325581395349,0.6593811789610405,10110,1
3,1000,21,20,0.75,0.1,0,death,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_21_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,221711,726632,0.30283376090116165,2,0.021739130434782608,0.8043478260869565,0.7241839557637756,26171,1
